,match_id,duration,winner_team,match_date
921,EUW1_7345237192,1650,2,2025-03-23 11:58:27.374
922,EUW1_7345168453,1693,2,2025-03-23 10:22:14.432
923,EUW1_7345160707,1558,1,2025-03-23 09:50:10.230
924,EUW1_7345143372,1536,1,2025-03-23 09:17:00.654
925,EUW1_7345135503,1649,1,2025-03-23 08:10:43.550
926,EUW1_7344736800,1678,2,2025-03-22 21:35:15.292
927,EUW1_7344671854,1733,1,2025-03-22 20:45:39.219
928,EUW1_7344635926,1656,2,2025-03-22 20:12:00.883
929,EUW1_7344603641,1509,1,2025-03-22 19:40:46.256
930,EUW1_7344513807,1779,2,2025-03-22 18:15:45.690
931,EUW1_7344470547,1892,2,2025-03-22 17:34:09.194
932,EUW1_7344437271,1244,2,2025-03-22 17:08:17.684
933,EUW1_7344301453,1717,1,2025-03-22 15:07:10.113
934,EUW1_7344271098,1732,1,2025-03-22 14:32:44.642
935,EUW1_7344238117,1685,1,2025-03-22 13:57:44.580
936,EUW1_7344213658,1572,2,2025-03-22 13:25:06.526
937,EUW1_7344147109,1665,2,2025-03-22 12:08:03.972
938,EUW1_7344116439,1837,2,2025-03-22 11:30:40.878
939,EUW1_7344085231,1738,2,2025-03-22 10:40:34.846
940,EUW1_7344067561,1847,2,2025-03-22 09:46:24.297
941,EUW1_7344052724,1590,1,2025-03-22 09:09:21.773
942,EUW1_7344037127,2065,2,2025-03-22 08:20:32.097
943,EUW1_7343629082,1568,2,2025-03-21 21:32:34.573
944,EUW1_7343527721,2018,1,2025-03-21 20:05:50.895
945,EUW1_7343489759,1761,2,2025-03-21 19:30:42.737
946,EUW1_7343453838,1435,2,2025-03-21 18:54:44.643
947,EUW1_7343380782,1665,2,2025-03-21 17:44:35.430
948,EUW1_7343342520,1945,1,2025-03-21 17:03:06.807
949,EUW1_7343305065,1749,2,2025-03-21 16:28:33.008
950,EUW1_7343272524,2144,2,2025-03-21 15:47:14.318
951,EUW1_7343172724,1711,2,2025-03-21 13:41:49.495
952,EUW1_7343145220,1627,1,2025-03-21 13:06:10.502
953,EUW1_7343095866,2037,1,2025-03-21 11:36:52.034
954,EUW1_7343079935,1701,2,2025-03-21 11:03:37.671
955,EUW1_7343063266,1552,1,2025-03-21 10:33:08.505
956,EUW1_7343050552,2148,1,2025-03-21 09:39:54.526
957,EUW1_7343039273,611,1,2025-03-21 09:24:27.094
958,EUW1_7342746558,1721,1,2025-03-20 22:19:24.349
959,EUW1_7342714492,951,2,2025-03-20 21:54:37.601
960,EUW1_7342675440,946,1,2025-03-20 21:32:09.048
961,EUW1_7342633813,1712,1,2025-03-20 20:54:54.075
962,EUW1_7342270597,1351,2,2025-03-20 14:33:52.237
963,EUW1_7342238352,1959,2,2025-03-20 13:56:09.937
964,EUW1_7342173087,1917,1,2025-03-20 12:04:27.006
965,EUW1_7342157276,1574,2,2025-03-20 11:30:32.672
966,EUW1_7342142203,1313,2,2025-03-20 11:02:07.726
967,EUW1_7342116806,1709,1,2025-03-20 09:33:37.284
968,EUW1_7342107676,1907,2,2025-03-20 08:51:35.419
969,EUW1_7342100112,359,1,2025-03-20 08:39:43.372
970,EUW1_7341620227,1756,1,2025-03-19 19:46:52.688
971,EUW1_7341554424,1579,1,2025-03-19 18:54:29.685
972,EUW1_7341499102,1719,2,2025-03-19 18:00:59.805
973,EUW1_7341427888,1657,1,2025-03-19 16:46:15.283
974,EUW1_7341383668,1328,2,2025-03-19 15:55:55.029
975,EUW1_7341358000,1354,1,2025-03-19 15:24:27.387
976,EUW1_7341307763,1473,2,2025-03-19 14:11:43.254
977,EUW1_7341274109,2130,1,2025-03-19 13:27:52.874
978,EUW1_7341228092,2128,2,2025-03-19 12:01:16.872
979,EUW1_7341182210,1333,2,2025-03-19 10:32:19.439
980,EUW1_7341171686,2350,1,2025-03-19 09:45:27.446
981,EUW1_7341169047,389,1,2025-03-19 09:22:26.305
982,EUW1_7341157325,1443,1,2025-03-19 08:52:36.253
983,EUW1_7340738225,2000,2,2025-03-18 20:28:00.085
984,EUW1_7340666527,1641,1,2025-03-18 19:23:38.690
985,EUW1_7340581948,2140,1,2025-03-18 18:09:30.071
986,EUW1_7340560856,953,2,2025-03-18 17:49:02.909
987,EUW1_7340522789,2068,2,2025-03-18 17:09:19.443
988,EUW1_7340436005,1834,2,2025-03-18 15:30:17.076
989,EUW1_7340399409,1757,2,2025-03-18 14:47:01.993
990,EUW1_7340358212,1526,2,2025-03-18 13:39:37.803
991,EUW1_7340317281,2073,1,2025-03-18 12:32:19.105
992,EUW1_7340297282,1574,2,2025-03-18 11:54:24.091
993,EUW1_7340263598,1776,1,2025-03-18 10:20:45.381
994,EUW1_7340244236,1343,1,2025-03-18 09:38:47.807
995,EUW1_7340243921,101,2,2025-03-18 09:28:27.276
996,EUW1_7340231070,1484,2,2025-03-18 08:52:02.700
997,EUW1_7340216402,1727,1,2025-03-18 07:55:35.937
998,EUW1_7339753993,2103,2,2025-03-17 20:06:09.057
999,EUW1_7339627417,1433,2,2025-03-17 18:23:57.415
1000,EUW1_7339589923,1897,1,2025-03-17 17:41:50.522
1001,EUW1_7339452452,2174,1,2025-03-17 15:10:02.397
1002,EUW1_7339405024,1993,2,2025-03-17 13:58:30.990
1003,EUW1_7339378391,2063,1,2025-03-17 13:17:24.971
1004,EUW1_7339365525,1694,1,2025-03-17 12:44:31.235
1005,EUW1_7339344142,1483,2,2025-03-17 12:13:37.525
1006,EUW1_7339323962,937,1,2025-03-17 11:28:51.363
1007,EUW1_7339271829,1707,2,2025-03-17 09:02:05.757
1008,EUW1_7339265585,1563,1,2025-03-17 08:25:13.728
1009,EUW1_7338929711,1241,1,2025-03-16 21:40:51.573
1010,EUW1_7346793416,1835,1,2025-03-24 20:55:49.607
1011,EUW1_7346612988,1789,1,2025-03-24 18:29:09.187
1012,EUW1_7346092883,1469,1,2025-03-24 00:05:28.743
1013,EUW1_7346048447,1937,1,2025-03-23 23:25:59.189
1014,EUW1_7345453526,1699,1,2025-03-23 15:34:54.564
1015,EUW1_7345406426,1517,1,2025-03-23 15:01:35.515
1016,EUW1_7345235679,1958,1,2025-03-23 11:52:03.440
1017,EUW1_7345207624,1623,2,2025-03-23 11:14:15.641
1018,EUW1_7345031606,917,1,2025-03-23 02:07:16.223
1019,EUW1_7345000732,1896,2,2025-03-23 01:25:41.265
1020,EUW1_7343888239,1625,2,2025-03-22 01:05:28.689
1021,EUW1_7343841274,1841,2,2025-03-22 00:15:53.575
1022,EUW1_7341823278,2039,2,2025-03-19 22:22:03.117
1023,EUW1_7341528560,1769,1,2025-03-19 18:23:31.073
1024,EUW1_7341377009,2072,2,2025-03-19 15:48:50.809
1025,EUW1_7341330281,2342,1,2025-03-19 14:48:36.219
1026,EUW1_7341293033,1953,1,2025-03-19 13:58:17.133
1027,EUW1_7341281059,1267,1,2025-03-19 13:31:03.560
1028,EUW1_7340087538,1446,2,2025-03-18 00:24:41.734
1029,EUW1_7340051824,1744,1,2025-03-17 23:48:36.504
1030,EUW1_7339061941,2531,2,2025-03-16 23:23:01.043
1031,EUW1_7339001779,2470,2,2025-03-16 22:32:44.701
1032,EUW1_7338672738,1186,1,2025-03-16 18:30:24.816
1033,EUW1_7337956466,2200,2,2025-03-16 00:30:54.044
1034,EUW1_7337893040,2118,1,2025-03-15 23:40:23.717
1035,EUW1_7337831609,2498,1,2025-03-15 22:49:29.069
1036,EUW1_7337352236,1885,2,2025-03-15 15:58:30.420
1037,EUW1_7337320514,1734,2,2025-03-15 15:23:23.751
1038,EUW1_7337096954,1609,1,2025-03-15 10:57:41.808
1039,EUW1_7337070764,1826,2,2025-03-15 10:07:23.858
1040,EUW1_7335803491,1565,1,2025-03-13 23:37:03.224
1041,EUW1_7335734434,1950,1,2025-03-13 22:46:15.913
1042,EUW1_7335686721,2006,2,2025-03-13 22:07:05.733
1043,EUW1_7335634846,1160,2,2025-03-13 21:31:29.955
1044,EUW1_7335298671,2606,1,2025-03-13 16:47:34.230
1045,EUW1_7335247286,2079,1,2025-03-13 15:56:16.108
1046,EUW1_7335217421,1612,1,2025-03-13 15:19:57.789
1047,EUW1_7334756266,2302,2,2025-03-12 22:32:59.849
1048,EUW1_7334694482,1639,2,2025-03-12 21:42:39.256
1049,EUW1_7333938342,1753,1,2025-03-12 00:08:16.853
1050,EUW1_7333916796,1297,1,2025-03-11 23:39:11.947
1051,EUW1_7346714097,1744,1,2025-03-24 19:54:21.638
1052,EUW1_7346648284,1551,2,2025-03-24 19:02:13.771
1053,EUW1_7346492830,1822,1,2025-03-24 16:22:25.759
1054,EUW1_7346432376,2479,1,2025-03-24 15:12:41.809
1055,EUW1_7346335903,1596,2,2025-03-24 12:27:58.689
1056,EUW1_7345725258,1709,2,2025-03-23 19:14:53.922
1057,EUW1_7345600351,1403,2,2025-03-23 17:37:50.202
1058,EUW1_7345517916,1907,1,2025-03-23 16:30:10.889
1059,EUW1_7345461293,1578,2,2025-03-23 15:46:11.618
1060,EUW1_7345368170,1652,2,2025-03-23 14:25:39.346
1061,EUW1_7345339338,1325,2,2025-03-23 13:58:31.821
1062,EUW1_7345267610,1854,1,2025-03-23 12:32:03.125
1063,EUW1_7345210423,1624,2,2025-03-23 11:26:22.293
1064,EUW1_7344309138,1435,1,2025-03-22 15:10:15.471
1065,EUW1_7343256413,1652,2,2025-03-21 15:42:05.621
1066,EUW1_7343205989,1684,1,2025-03-21 14:35:11.737
1067,EUW1_7342327847,2060,2,2025-03-20 15:49:11.295
1068,EUW1_7342305490,1595,1,2025-03-20 15:16:13.788
1069,EUW1_7342183361,2040,1,2025-03-20 12:30:10.969
1070,EUW1_7341639612,1912,1,2025-03-19 19:58:21.906
1071,EUW1_7341562812,1135,2,2025-03-19 18:57:20.457
1072,EUW1_7340550623,2006,1,2025-03-18 17:37:29.064
1073,EUW1_7340455659,1677,2,2025-03-18 15:50:55.885
1074,EUW1_7340413163,1776,1,2025-03-18 15:00:59.887
1075,EUW1_7340379320,1643,2,2025-03-18 14:16:38.433
1076,EUW1_7339679089,2260,2,2025-03-17 19:05:34.860
1077,EUW1_7339527527,1519,2,2025-03-17 16:32:51.648
1078,EUW1_7339405436,1777,2,2025-03-17 14:04:58.485
1079,EUW1_7338657014,1480,2,2025-03-16 18:21:13.807
1080,EUW1_7338480121,1648,2,2025-03-16 16:04:12.723
1081,EUW1_7338415723,2333,1,2025-03-16 15:06:49.461
1082,EUW1_7338349584,2618,2,2025-03-16 14:05:09.627
1083,EUW1_7338193215,1627,2,2025-03-16 10:59:53.628
1084,EUW1_7337297365,1691,2,2025-03-15 15:06:09.811
1085,EUW1_7337245788,2008,2,2025-03-15 14:08:36.825
1086,EUW1_7337100507,1858,2,2025-03-15 10:59:24.575
1087,EUW1_7336580423,1576,2,2025-03-14 21:06:11.792
1088,EUW1_7336529954,2207,2,2025-03-14 20:23:09.563
1089,EUW1_7336305580,2101,1,2025-03-14 16:50:15.370
1090,EUW1_7336278786,1236,2,2025-03-14 16:22:56.922
1091,EUW1_7336166591,1607,1,2025-03-14 14:10:03.432
1092,EUW1_7335182057,2320,2,2025-03-13 14:32:31.608
1093,EUW1_7335044244,1983,2,2025-03-13 10:11:25.960
1094,EUW1_7334607292,2220,1,2025-03-12 20:42:21.551
1095,EUW1_7334430720,2543,1,2025-03-12 18:13:32.814
1096,EUW1_7334416223,103,1,2025-03-12 18:02:08.782
1097,EUW1_7334324685,1932,1,2025-03-12 16:24:37.735
1098,EUW1_7334236273,2237,2,2025-03-12 14:40:38.073
1099,EUW1_7334081853,1392,2,2025-03-12 09:57:55.686
1100,EUW1_7333739620,2343,1,2025-03-11 21:18:53.002
1101,EUW1_7333683515,1710,2,2025-03-11 20:38:58.149
1102,EUW1_7333511060,1817,2,2025-03-11 18:27:50.100
1103,EUW1_7347433316,1527,1,2025-03-25 16:09:42.454
1104,EUW1_7347250484,1725,1,2025-03-25 10:57:38.306
1105,EUW1_7347238761,1006,2,2025-03-25 10:35:00.111
1106,EUW1_7347226832,1707,1,2025-03-25 10:00:27.070
1107,EUW1_7347215671,1946,1,2025-03-25 09:20:04.778
1108,EUW1_7347202893,2312,2,2025-03-25 08:34:45.653
1109,EUW1_7347073911,1861,2,2025-03-25 00:40:30.769
1110,EUW1_7347048681,1749,2,2025-03-25 00:06:20.946
1111,EUW1_7347009929,1715,2,2025-03-24 23:29:41.797
1112,EUW1_7346970006,1625,1,2025-03-24 22:57:16.249
1113,EUW1_7346892241,2699,1,2025-03-24 22:03:22.196
1114,EUW1_7346841782,1899,1,2025-03-24 21:25:24.107
1115,EUW1_7346343697,1143,1,2025-03-24 12:37:23.916
1116,EUW1_7346079709,1710,2,2025-03-23 23:50:18.833
1117,EUW1_7346026315,2425,1,2025-03-23 23:03:59.956
1118,EUW1_7345990020,1545,2,2025-03-23 22:31:55.547
1119,EUW1_7345977665,255,1,2025-03-23 22:20:08.213
1120,EUW1_7345922880,2021,2,2025-03-23 21:39:52.778
1121,EUW1_7345875008,1600,1,2025-03-23 21:06:54.102
1122,EUW1_7344208564,2046,2,2025-03-22 13:18:19.607
1123,EUW1_7344082181,1671,2,2025-03-22 10:31:15.529
1124,EUW1_7344065189,1520,1,2025-03-22 09:58:45.847
1125,EUW1_7343806271,1552,2,2025-03-21 23:45:55.349
1126,EUW1_7343768539,1667,1,2025-03-21 23:12:03.450
1127,EUW1_7343702031,2311,2,2025-03-21 22:25:10.933
1128,EUW1_7343644065,2184,2,2025-03-21 21:42:13.308
1129,EUW1_7343538340,1737,1,2025-03-21 20:20:55.618
1130,EUW1_7343495367,1671,1,2025-03-21 19:38:51.274
1131,EUW1_7343467748,1298,2,2025-03-21 19:09:34.748
1132,EUW1_7343430335,1405,1,2025-03-21 18:37:32.553
1133,EUW1_7343384202,2100,1,2025-03-21 17:50:54.164
1134,EUW1_7343353535,1792,2,2025-03-21 17:14:14.383
1135,EUW1_7343282214,1837,2,2025-03-21 16:05:57.656
1136,EUW1_7343250072,1791,2,2025-03-21 15:28:48.293
1137,EUW1_7343226630,1623,1,2025-03-21 14:56:34.505
1138,EUW1_7342785264,2270,2,2025-03-20 22:55:26.866
1139,EUW1_7342728399,2347,2,2025-03-20 22:10:25.593
1140,EUW1_7342693292,1234,1,2025-03-20 21:44:56.907
1141,EUW1_7342600414,1710,2,2025-03-20 20:30:37.048
1142,EUW1_7342549091,1819,2,2025-03-20 19:43:59.322
1143,EUW1_7342506268,1880,2,2025-03-20 19:07:36.814
1144,EUW1_7342471092,1793,1,2025-03-20 18:32:21.483
1145,EUW1_7342415391,2664,2,2025-03-20 17:39:44.353
1146,EUW1_7342377516,1606,2,2025-03-20 16:45:51.042
1147,EUW1_7342333231,1916,1,2025-03-20 16:04:20.213
1148,EUW1_7342169709,2094,2,2025-03-20 11:44:13.435
1149,EUW1_7342147246,1739,2,2025-03-20 11:07:29.333
1150,EUW1_7342133764,1658,1,2025-03-20 10:26:56.442
1151,EUW1_7342116354,1320,1,2025-03-20 09:49:47.242
1152,EUW1_7341964547,1822,1,2025-03-20 00:28:08.164
1153,EUW1_7341931824,1737,1,2025-03-19 23:53:03.798
1154,EUW1_7341895672,1784,1,2025-03-19 23:15:24.386
1155,EUW1_7341849022,1893,2,2025-03-19 22:37:38.838
1156,EUW1_7341800401,1714,1,2025-03-19 22:02:42.253
1157,EUW1_7341722874,123,2,2025-03-19 21:06:01.801
1158,EUW1_7341680026,1710,2,2025-03-19 20:32:49.370
1159,EUW1_7341640521,1621,1,2025-03-19 19:58:49.938
1160,EUW1_7341591878,1768,1,2025-03-19 19:23:25.402
1161,EUW1_7341527729,1677,2,2025-03-19 18:24:19.703
1162,EUW1_7341475703,2335,2,2025-03-19 17:35:28.000
1163,EUW1_7341404578,2529,2,2025-03-19 16:17:59.052
1164,EUW1_7340646492,1577,2,2025-03-18 19:03:58.404
1165,EUW1_7340578326,1478,1,2025-03-18 18:11:26.662
1166,EUW1_7340466039,109,1,2025-03-18 16:07:53.834
1167,EUW1_7340434580,2337,1,2025-03-18 15:21:56.104
1168,EUW1_7340400808,1976,1,2025-03-18 14:40:09.710
1169,EUW1_7340043035,1590,2,2025-03-17 23:41:38.852
1170,EUW1_7340004482,1791,2,2025-03-17 23:03:29.387
1171,EUW1_7339948015,1787,1,2025-03-17 22:25:33.859
1172,EUW1_7339899245,1655,2,2025-03-17 21:51:21.493
1173,EUW1_7339863130,1239,2,2025-03-17 21:26:19.741
1174,EUW1_7339789651,916,1,2025-03-17 20:30:58.702
1175,EUW1_7339731183,2175,1,2025-03-17 19:50:19.720
1176,EUW1_7339700473,1514,1,2025-03-17 19:19:55.422
1177,EUW1_7339656852,1773,2,2025-03-17 18:44:17.024
1178,EUW1_7339631828,1069,1,2025-03-17 18:22:10.748
1179,EUW1_7339599640,1616,2,2025-03-17 17:49:15.702
1180,EUW1_7339563299,1549,2,2025-03-17 17:18:06.431
1181,EUW1_7339526796,2159,1,2025-03-17 16:35:02.247
1182,EUW1_7339500541,1682,2,2025-03-17 16:00:21.562
1183,EUW1_7337797284,1802,1,2025-03-15 22:27:54.656
1184,EUW1_7337741032,2061,2,2025-03-15 21:43:39.783
1185,EUW1_7337684020,1053,1,2025-03-15 20:57:00.857
1186,EUW1_7337648691,1578,2,2025-03-15 20:24:55.734
1187,EUW1_7337601291,1759,2,2025-03-15 19:48:05.285
1188,EUW1_7337566846,1954,1,2025-03-15 19:09:46.183
1189,EUW1_7337526853,1897,2,2025-03-15 18:31:27.643
1190,EUW1_7337483764,1688,2,2025-03-15 17:52:06.762
1191,EUW1_7337436920,2029,1,2025-03-15 17:12:28.821
1192,EUW1_7337399992,1641,1,2025-03-15 16:38:43.122
1193,EUW1_7337361471,1952,2,2025-03-15 16:01:19.360
1194,EUW1_7337324851,1477,1,2025-03-15 15:29:26.657
1195,EUW1_7337290521,1752,1,2025-03-15 14:54:42.469
1196,EUW1_7337253271,1622,1,2025-03-15 14:23:05.675
1197,EUW1_7337224011,1687,2,2025-03-15 13:49:08.826
1198,EUW1_7337188765,1457,2,2025-03-15 13:04:44.329
1199,EUW1_7337169915,1005,2,2025-03-15 12:41:51.728
1200,EUW1_7337142474,1973,2,2025-03-15 12:03:22.338
1201,EUW1_7347463892,1639,1,2025-03-25 16:41:51.716
1202,EUW1_7345665803,2473,2,2025-03-23 18:23:55.111
1203,EUW1_7345524099,1972,1,2025-03-23 16:34:41.503
1204,EUW1_7345493655,1325,1,2025-03-23 16:08:00.113
1205,EUW1_7344152765,678,2,2025-03-22 12:11:27.385
1206,EUW1_7342870606,1704,1,2025-03-21 00:07:38.235
1207,EUW1_7342175288,1102,2,2025-03-20 12:09:38.230
1208,EUW1_7342122627,1531,2,2025-03-20 09:54:44.580
1209,EUW1_7342113652,1554,1,2025-03-20 09:23:15.887
1210,EUW1_7341516562,2215,1,2025-03-19 18:13:13.496
1211,EUW1_7341333571,1622,1,2025-03-19 14:49:56.421
1212,EUW1_7341306861,1796,1,2025-03-19 14:13:00.182
1213,EUW1_7341290726,1506,2,2025-03-19 13:41:49.719
1214,EUW1_7341265104,1463,2,2025-03-19 13:12:18.945
1215,EUW1_7341189542,1377,1,2025-03-19 10:15:56.716
1216,EUW1_7341172241,103,1,2025-03-19 10:03:56.791
1217,EUW1_7339453887,1377,2,2025-03-17 15:05:48.071
1218,EUW1_7339426756,2042,1,2025-03-17 14:26:25.497
1219,EUW1_7339395231,2139,1,2025-03-17 13:45:36.726
1220,EUW1_7339016676,1015,2,2025-03-16 22:43:54.343
1221,EUW1_7338958016,2024,2,2025-03-16 22:03:07.854
1222,EUW1_7338852655,2145,1,2025-03-16 20:45:16.870
1223,EUW1_7338790682,2092,2,2025-03-16 20:01:43.860
1224,EUW1_7338748780,1491,2,2025-03-16 19:31:17.687
1225,EUW1_7337581835,2332,2,2025-03-15 19:25:32.918
1226,EUW1_7337540210,1773,1,2025-03-15 18:47:38.001
1227,EUW1_7337527083,377,2,2025-03-15 18:33:37.530
1228,EUW1_7337484133,1925,2,2025-03-15 17:55:06.078
1229,EUW1_7337442002,1661,2,2025-03-15 17:17:36.597
1230,EUW1_7335432782,1783,2,2025-03-13 18:56:11.208
1231,EUW1_7335395389,1543,1,2025-03-13 18:26:00.229
1232,EUW1_7335354287,1994,1,2025-03-13 17:47:52.851
